,Standard Deviation,Return,Portfolio Holdings
58,0.16773334116008753,1.461730956204788,"TLS, TCL, WOW, CPU, JHX, MIN, COH, APA, TWE, DXS, OZL, ORI, BOQ, QUB, MTS, FBU, CNU, BLD, DOW, SGR, HLS, IRE, CMW, SFR, IVC, MND, PTM, MMS, MSB, JHG"
59,0.16201786636006038,2.0194274395684064,"ANZ, TLS, TCL, ALL, SHL, ASX, APA, QAN, FPH, SOL, ORG, WHC, TWE, DXS, GPT, BSL, SVW, ORI, CWY, PRU, SGM, EVT, CQR, HLS, PPT, MND, KAR, MMS, SWM, SIG"
60,0.1806634620279311,2.0186056811490283,"CSL, WBC, MQG, TLS, QBE, BXB, REA, JHX, SUN, RHC, IGO, WHC, SPK, VCX, LYC, CAR, ALD, SVW, CWY, BEN, JBH, QUB, AGL, BLD, ZIM, NUF, NWH, ABC, PTM, MYR"
61,0.18152563230351612,1.7850968962991356,"ANZ, GMG, ALL, RMD, JHX, COH, ASX, IGO, AMC, SPK, LYC, SEK, LLC, QUB, ILU, DOW, SGM, GOZ, ABP, CSR, TAH, NUF, SKC, GNC, SFR, ABC, PTM, MSB, PRN, AGG"
62,0.16426347447302586,2.446599126139871,"CSL, NAB, WBC, RIO, ALL, JHX, MIN, SUN, IGO, AMC, FPH, SOL, REH, ORG, TWE, IPL, SVW, CWY, NHC, MTS, PMV, FBU, SGR, TAH, CMW, GNC, MND, SWM, MYR, AGG"
63,0.18063468632394963,1.4370019632911313,"WBC, WES, FMG, TCL, BXB, ASX, FPH, MGR, BSL, LYC, SEK, WOR, ORI, HVN, AGL, FBU, DOW, SGM, EVT, TAH, NUF, SKC, CMW, SFR, IVC, MND, MMS, SIG, MSB, PRN"
64,0.18585307619143795,1.6354140920791331,"GMG, STO, ALL, RHC, ASX, APA, REH, ORG, WHC, VCX, GPT, WOR, CAR, CWY, HVN, AWC, ILU, FLT, DOW, SGR, SGM, GOZ, ABP, EVT, HLS, IRE, GNC, SFR, KAR, PTM"
65,0.16346705161612982,1.4295194643939375,"WES, SUN, COH, ASX, IGO, REH, SPK, MGR, BSL, SEK, IPL, AZJ, ORI, HVN, MTS, CNU, BLD, DOW, PRU, BWP, GOZ, EVT, SUL, NUF, IFL, IRE, ABC, ERA, SWM, JHG"
66,0.1629238681695681,1.694378991144759,"WOW, STO, QBE, NCM, MIN, COH, ASX, IAG, QAN, SOL, VCX, MGR, CAR, SVW, ORI, CWY, LLC, NHC, FBU, BKW, CNU, PDN, GOZ, EVT, CSR, HLS, CMW, PTM, SIG, JHG"
67,0.1921146447704695,1.5880465529182364,"RIO, GMG, STO, ALL, QBE, REA, QAN, WHC, DXS, WOR, AZJ, SVW, NHC, ALQ, BEN, AGL, PMV, AMP, ILU, PRU, PDN, ABP, EVT, CQR, NUF, IFL, PPT, PTM, MMS, MSB"
68,0.20046019517298974,1.490554910591019,"WBC, ANZ, TCL, QBE, CPU, JHX, SUN, FPH, TWE, DXS, SEK, WOR, YAL, CAR, AZJ, JBH, BPT, FBU, FLT, CNU, BLD, DOW, PDN, CSR, TAH, IFL, IVC, NWH, ABC, PRN"
69,0.18544210273773273,1.4091008445581914,"WOW, RIO, STO, NCM, REA, JHX, ASX, IAG, FPH, REH, WHC, VCX, SEK, SVW, AWC, AMP, ANN, FBU, PRU, PDN, ABP, CSR, IRE, GNC, SFR, PPT, KAR, RRL, PTM, MSB"
70,0.16885231047617316,1.3483129299464727,"NAB, ANZ, GMG, SUN, APA, SOL, REH, TWE, OZL, LYC, IPL, HVN, AWC, MTS, ANN, FBU, BKW, SGR, PRU, BWP, GOZ, ABP, IFL, IRE, CMW, PPT, KAR, NWH, NWS, MMS"
71,0.1749442844791887,1.9596596659274481,"NAB, ANZ, MQG, TCL, STO, NCM, REA, MIN, APA, QAN, FPH, ORG, WOR, IPL, CAR, SVW, AGL, MTS, AMP, ANN, SGR, BWP, EVT, CSR, NUF, IFL, PPT, ERA, MSB, AGG"
72,0.1787700823561515,0.8579801605394735,"CSL, WBC, ANZ, WOW, NCM, CPU, SOL, ORG, WHC, VCX, LYC, ALD, SVW, HVN, BOQ, AGL, FBU, EVT, HLS, IRE, CMW, IVC, ABC, PTM, MMS, ERA, SWM, PRN, MYR, AGG"
73,0.17195320573628786,2.429291717101326,"FMG, QBE, REA, JHX, SUN, RHC, ASX, IAG, APA, AMC, FPH, REH, TWE, SGP, BSL, LYC, SEK, ALD, PMV, EVN, CNU, DOW, ZIM, PRU, CQR, CSR, SKC, MSB, JHG, MYR"
74,0.1529760200617782,1.808395106448101,"TLS, GMG, QBE, BXB, SHL, MIN, IAG, APA, FPH, MGR, SEK, YAL, BEN, JBH, QUB, AGL, AWC, FBU, CNU, BLD, SGM, EVT, CSR, NUF, IFL, SFR, RRL, MMS, MYR, AGG"
75,0.16229588936718786,1.5833770777207006,"WBC, WES, WOW, STO, BXB, SHL, ASX, FPH, TWE, VCX, BSL, SEK, IPL, LLC, NHC, HVN, BOQ, CGF, CNU, BLD, DOW, BWP, CQR, IFL, HLS, SKC, IRE, KAR, MMS, SIG"
76,0.1973445340426828,1.8809746530593574,"WES, WOW, STO, ALL, REA, MIN, SUN, ORG, DXS, LYC, IPL, ALQ, HVN, CGF, PMV, CNU, BLD, SGR, SGM, IFL, SKC, CMW, IVC, NWH, NWS, ABC, PTM, MSB, JHG, AGG"
